name,address,phone,hours,latitude,longitude
OBA-MASTAGA 2,,,,40.530279097545,50.001848
OBA-BILECERI 9,,,,40.437200097545,49.813947
OBA-BADAMDAR 5,,,,40.354839097545,49.818477
OBA-MASHTAGA 23,,,,40.531837,49.991328
OBA-BINEQEDI 23,,,,40.470370633606,49.831771955818
OBA-QALA 2,,,,40.471563097545,50.124275
OBA-ELMLER 1,,,,40.380823097545,49.807614
OBA-MASTAGA 5,,,,40.531708097545,50.005685
OBA-YENI YASAMAL 4,,,,40.387515097545,49.805647
OBA-9 MKR 4,,,,40.414817097545,49.805156
OBA-MASTAGA,,,,40.532670097545,50.004725
OBA-MASTAGA 14,,,,40.533499664901,49.997938093918
OBA-20 YANVAR,,,,40.411790097545,49.803964
OBA-YYASAMAL 25,,,,40.389126097545,49.804217
OBA-BINEQEDI 21,,,,40.475973204776,49.832743723164
OBA-BILECERI 3,,,,40.439538097545,49.810202
OBA-YENI YASAMAL 16,,,,40.393115097545,49.80337
OBA-BINEQEDI 13,,,,40.476594097545,49.83316
OBA-MASHTAGA 19,,,,40.53365770622,50.004083299998
OBA-YENI YASAMAL 17,,,,40.379070097545,49.805319
OBA-ALATAVA 1,,,,40.405328097545,49.802805
OBA-YENI YASAMAL 9,,,,40.381296097545,49.804719
OBA-MASHTAGA 16,,,,40.532576081972,50.013644655819
